date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:29:21	23296/23296	---M--	200	added ('OK')	font/woff	date:Tue,%2030%20Aug%202022%2014:10:56%20GMT	https://ctlcompany.com/wp-content/plugins/gdpr-cookie-compliance/dist/fonts/nunito-v8-latin-700.woff	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/plugins/gdpr-cookie-compliance/dist/fonts/nunito-v8-latin-700.woff	(from https://ctlcompany.com/wp-content/plugins/gdpr-cookie-compliance/dist/styles/gdpr-main.css?ver=4.8.12)
11:29:23	115852/115852	---M--	200	added ('OK')	font/ttf	date:Tue,%2030%20Aug%202022%2014:10:56%20GMT	https://ctlcompany.com/wp-content/plugins/gdpr-cookie-compliance/dist/fonts/nunito-v8-latin-700.ttf	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/plugins/gdpr-cookie-compliance/dist/fonts/nunito-v8-latin-700.ttf	(from https://ctlcompany.com/wp-content/plugins/gdpr-cookie-compliance/dist/styles/gdpr-main.css?ver=4.8.12)
11:29:23	81116/81116	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Aug%202022%2014:10:56%20GMT	https://ctlcompany.com/wp-content/plugins/gdpr-cookie-compliance/dist/fonts/nunito-v8-latin-700.svg	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/plugins/gdpr-cookie-compliance/dist/fonts/nunito-v8-latin-700.svg	(from https://ctlcompany.com/wp-content/plugins/gdpr-cookie-compliance/dist/styles/gdpr-main.css?ver=4.8.12)
11:29:23	226/226	---M--	200	added ('Not%20Acceptable')	text/html	date:Fri,%2014%20Oct%202022%2016:29:23%20GMT	https://ctlcompany.com/wp-includes/wlwmanifest.xml	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-includes/wlwmanifest.xml	(from https://ctlcompany.com/)
11:29:24	12172/12172	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2020%20Mar%202022%2000:03:35%20GMT	https://ctlcompany.com/productos/feed/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/productos/feed/index.html	(from https://ctlcompany.com/productos/)
11:29:24	134204/134204	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:23%20GMT	https://ctlcompany.com/categoria-producto/bancos-didacticos/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/categoria-producto/bancos-didacticos/index.html	(from https://ctlcompany.com/productos/)
11:29:24	141008/141008	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:23%20GMT	https://ctlcompany.com/productos/page/2/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/productos/page/2/index.html	(from https://ctlcompany.com/productos/)
11:29:25	146716/146716	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:24%20GMT	https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/index.html	(from https://ctlcompany.com/productos/)
11:29:25	52871/52871	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Aug%202021%2019:44:35%20GMT	https://ctlcompany.com/wp-content/uploads/2021/08/idiomas.png	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2021/08/idiomas.png	(from https://ctlcompany.com/productos/)
11:29:25	167963/167963	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2020:20:20%20GMT	https://ctlcompany.com/wp-content/uploads/2021/08/3906.png	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2021/08/3906.png	(from https://ctlcompany.com/productos/)
11:29:25	514276/514276	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jan%202022%2001:22:38%20GMT	https://ctlcompany.com/wp-content/uploads/2022/01/Imagen4.png	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2022/01/Imagen4.png	(from https://ctlcompany.com/productos/)
11:29:26	131841/131841	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:25%20GMT	https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/floculadores/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/floculadores/index.html	(from https://ctlcompany.com/productos/)
11:29:26	129489/129489	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:25%20GMT	https://ctlcompany.com/categoria-producto/laboratorios-de-idiomas/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/categoria-producto/laboratorios-de-idiomas/index.html	(from https://ctlcompany.com/productos/)
11:29:28	161372/161372	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Aug%202021%2018:50:48%20GMT	https://ctlcompany.com/wp-content/uploads/2021/08/location-salles-blanches.jpg	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2021/08/location-salles-blanches.jpg	(from https://ctlcompany.com/productos/)
11:29:29	130694/130694	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:26%20GMT	https://ctlcompany.com/categoria-producto/plantas-piloto-y-linea-agroindustrial/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/categoria-producto/plantas-piloto-y-linea-agroindustrial/index.html	(from https://ctlcompany.com/productos/)
11:29:29	130758/130758	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:26%20GMT	https://ctlcompany.com/categoria-producto/mobiliario-especializado/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/categoria-producto/mobiliario-especializado/index.html	(from https://ctlcompany.com/productos/)
11:29:29	129706/129706	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:26%20GMT	https://ctlcompany.com/categoria-producto/modelos-anatomicos-y-simuladores/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/categoria-producto/modelos-anatomicos-y-simuladores/index.html	(from https://ctlcompany.com/productos/)
11:29:30	205960/205960	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2014:11:41%20GMT	https://ctlcompany.com/wp-content/uploads/2021/07/page_head.jpg	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2021/07/page_head.jpg	(from https://ctlcompany.com/blog/)
11:29:33	180711/180711	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2014:11:39%20GMT	https://ctlcompany.com/wp-content/uploads/2021/07/home_img.jpg	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2021/07/home_img.jpg	(from https://ctlcompany.com/blog/)
11:29:33	346926/346926	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jan%202022%2001:49:21%20GMT	https://ctlcompany.com/wp-content/uploads/2022/01/invernaderos-inteligentes.png	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2022/01/invernaderos-inteligentes.png	(from https://ctlcompany.com/productos/)
11:29:33	141569/141569	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:30%20GMT	https://ctlcompany.com/anticipate-changing-patient-needs/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/anticipate-changing-patient-needs/index.html	(from https://ctlcompany.com/blog/)
11:29:34	129119/129119	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:30%20GMT	https://ctlcompany.com/category/patient-needs/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/category/patient-needs/index.html	(from https://ctlcompany.com/blog/)
11:29:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Oct%202022%2016:29:33%20GMT	https://ctlcompany.com/author/soporteti/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/author/soporteti/index.html	(from https://ctlcompany.com/blog/)
11:29:34	140879/140879	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:33%20GMT	https://ctlcompany.com/stay-on-top-of-pharmacy-trends/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/stay-on-top-of-pharmacy-trends/index.html	(from https://ctlcompany.com/blog/)
11:29:34	141509/141509	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:34%20GMT	https://ctlcompany.com/concienciacion-sobre-la-salud/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/concienciacion-sobre-la-salud/index.html	(from https://ctlcompany.com/blog/)
11:29:34	128398/128398	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:34%20GMT	https://ctlcompany.com/category/trends/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/category/trends/index.html	(from https://ctlcompany.com/blog/)
11:29:35	110/110	---MC-	401	error ('Unauthorized')	application/json	date:Fri,%2014%20Oct%202022%2016:29:34%20GMT	https://ctlcompany.com/wp-json/wp/v2/pages/150	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-json/wp/v2/pages/150.7d.delayed	(from https://ctlcompany.com/nosotros/)
11:29:35	138400/138400	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:34%20GMT	https://ctlcompany.com/hello-world/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/hello-world/index.html	(from https://ctlcompany.com/blog/)
11:29:35	131488/131488	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:34%20GMT	https://ctlcompany.com/category/equipos-para-laboratorio/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/category/equipos-para-laboratorio/index.html	(from https://ctlcompany.com/blog/)
11:29:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Oct%202022%2016:29:35%20GMT	https://ctlcompany.com/?p=150	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/index56d6.html	(from https://ctlcompany.com/nosotros/)
11:29:36	108/108	---MC-	403	error ('Forbidden')	application/json	date:Fri,%2014%20Oct%202022%2016:29:35%20GMT	https://ctlcompany.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctlcompany.com%2Fnosotros%2F	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-json/oembed/1.0/embed.7e9199.delayed	(from https://ctlcompany.com/nosotros/)
11:29:36	128356/128356	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:35%20GMT	https://ctlcompany.com/category/uncategorized/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/category/uncategorized/index.html	(from https://ctlcompany.com/blog/)
11:29:36	108/108	---MC-	403	error ('Forbidden')	application/json	date:Fri,%2014%20Oct%202022%2016:29:35%20GMT	https://ctlcompany.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctlcompany.com%2Fnosotros%2F&format=xml	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-json/oembed/1.0/embed32fa	(from https://ctlcompany.com/nosotros/)
11:29:36	675/675	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Aug%202022%2014:10:51%20GMT	https://ctlcompany.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://ctlcompany.com/contacto/)
11:29:37	110/110	---MC-	401	error ('Unauthorized')	application/json	date:Fri,%2014%20Oct%202022%2016:29:36%20GMT	https://ctlcompany.com/wp-json/wp/v2/pages/175	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-json/wp/v2/pages/175	(from https://ctlcompany.com/contacto/)
11:29:37	108/108	---MC-	403	error ('Forbidden')	application/json	date:Fri,%2014%20Oct%202022%2016:29:36%20GMT	https://ctlcompany.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctlcompany.com%2Fcontacto%2F	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-json/oembed/1.0/embedd2af	(from https://ctlcompany.com/contacto/)
11:29:37	108/108	---MC-	403	error ('Forbidden')	application/json	date:Fri,%2014%20Oct%202022%2016:29:36%20GMT	https://ctlcompany.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctlcompany.com%2Fcontacto%2F&format=xml	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-json/oembed/1.0/embed14d0	(from https://ctlcompany.com/contacto/)
11:29:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Oct%202022%2016:29:37%20GMT	https://ctlcompany.com/?p=175	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/indexa09e.html	(from https://ctlcompany.com/contacto/)
11:29:38	18468/18468	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Aug%202022%2014:10:51%20GMT	https://ctlcompany.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.7.3	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/plugins/elementor/assets/lib/animations/animations.min1ac1.css	(from https://ctlcompany.com/contacto/)
11:29:38	774/774	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2020%20Mar%202022%2000:03:35%20GMT	https://ctlcompany.com/privacy-policy/feed/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/privacy-policy/feed/index.html	(from https://ctlcompany.com/privacy-policy/)
11:29:38	110/110	---MC-	401	error ('Unauthorized')	application/json	date:Fri,%2014%20Oct%202022%2016:29:38%20GMT	https://ctlcompany.com/wp-json/wp/v2/pages/3	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-json/wp/v2/pages/3.85.delayed	(from https://ctlcompany.com/privacy-policy/)
11:29:39	108/108	---MC-	403	error ('Forbidden')	application/json	date:Fri,%2014%20Oct%202022%2016:29:38%20GMT	https://ctlcompany.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctlcompany.com%2Fprivacy-policy%2F	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-json/oembed/1.0/embed5b27	(from https://ctlcompany.com/privacy-policy/)
11:29:39	108/108	---MC-	403	error ('Forbidden')	application/json	date:Fri,%2014%20Oct%202022%2016:29:38%20GMT	https://ctlcompany.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fctlcompany.com%2Fprivacy-policy%2F&format=xml	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-json/oembed/1.0/embeda603	(from https://ctlcompany.com/privacy-policy/)
11:29:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Oct%202022%2016:29:39%20GMT	https://ctlcompany.com/?p=3	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/index2207.html	(from https://ctlcompany.com/privacy-policy/)
11:29:40	83/83	---M--	409	error ('Conflict')	text/html	date:Fri,%2014%20Oct%202022%2016:29:39%20GMT	https://ctlcompany.com/xmlrpc.php	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/xmlrpc.php	(from https://ctlcompany.com/privacy-policy/)
11:29:40	0/-1	---M--	409	error ('')			https://ctlcompany.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.6.2	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/plugins/contact-form-7/includes/css/styles4c7e.html	(from https://ctlcompany.com/)
11:29:41	83/83	---M--	409	error ('Conflict')	text/html	date:Fri,%2014%20Oct%202022%2016:29:40%20GMT	https://ctlcompany.com/wp-content/themes/astra/assets/css/minified/compatibility/contact-form-7-main.min.css?ver=3.9.2	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/themes/astra/assets/css/minified/compatibility/contact-form-7-main.min2e46.css	(from https://ctlcompany.com/)
11:29:42	58435/58435	---M--	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2014:10:56%20GMT	https://ctlcompany.com/wp-content/plugins/gdpr-cookie-compliance/dist/scripts/main.js?ver=4.8.12	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/plugins/gdpr-cookie-compliance/dist/scripts/maine506.js	(from https://ctlcompany.com/)
11:29:42	0/-1	---M--	409	error ('')			https://ctlcompany.com/xmlrpc.php?rsd	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/xmlrpc0db0.html	(from https://ctlcompany.com/)
11:29:42	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2030%20Aug%202022%2014:11:25%20GMT	https://ctlcompany.com/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://ctlcompany.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=3.9.2)
11:29:42	110/110	---MC-	401	error ('Unauthorized')	application/json	date:Fri,%2014%20Oct%202022%2016:29:42%20GMT	https://ctlcompany.com/wp-json/wp/v2/product_cat/34	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-json/wp/v2/product_cat/34.89.delayed	(from https://ctlcompany.com/categoria-producto/bancos-didacticos/)
11:29:43	6213/6213	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2020%20Mar%202022%2000:03:35%20GMT	https://ctlcompany.com/categoria-producto/bancos-didacticos/feed/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/categoria-producto/bancos-didacticos/feed/index.html	(from https://ctlcompany.com/categoria-producto/bancos-didacticos/)
11:29:44	147050/147050	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:43%20GMT	https://ctlcompany.com/producto/banco-didactico-de-circuitos/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/producto/banco-didactico-de-circuitos/index.html	(from https://ctlcompany.com/categoria-producto/bancos-didacticos/)
11:29:47	343847/343847	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jan%202022%2001:28:13%20GMT	https://ctlcompany.com/wp-content/uploads/2022/01/Imagen1.png	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2022/01/Imagen1.png	(from https://ctlcompany.com/categoria-producto/bancos-didacticos/)
11:29:47	206633/206633	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jan%202022%2001:21:45%20GMT	https://ctlcompany.com/wp-content/uploads/2022/01/bancodemaquina1.png	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2022/01/bancodemaquina1.png	(from https://ctlcompany.com/categoria-producto/bancos-didacticos/)
11:29:47	145814/145814	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:44%20GMT	https://ctlcompany.com/producto/banco-didactico-de-logica-cableada-y-arranque-de-motores/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/producto/banco-didactico-de-logica-cableada-y-arranque-de-motores/index.html	(from https://ctlcompany.com/categoria-producto/bancos-didacticos/)
11:29:47	144310/144310	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:44%20GMT	https://ctlcompany.com/producto/banco-de-maquinas/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/producto/banco-de-maquinas/index.html	(from https://ctlcompany.com/categoria-producto/bancos-didacticos/)
11:29:48	145311/145311	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:47%20GMT	https://ctlcompany.com/producto/banco-didactico-de-refrigeracion/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/producto/banco-didactico-de-refrigeracion/index.html	(from https://ctlcompany.com/categoria-producto/bancos-didacticos/)
11:29:49	110/110	---MC-	401	error ('Unauthorized')	application/json	date:Fri,%2014%20Oct%202022%2016:29:48%20GMT	https://ctlcompany.com/wp-json/wp/v2/product_cat/32	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-json/wp/v2/product_cat/32.8d.delayed	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:49	147213/147213	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:48%20GMT	https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/page/2/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/page/2/index.html	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:49	12362/12362	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2020%20Mar%202022%2000:03:35%20GMT	https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/feed/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/feed/index.html	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:49	10684/10684	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20May%202022%2021:44:57%20GMT	https://ctlcompany.com/wp-content/uploads/2022/03/Agitador-Mazzini.jpg	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2022/03/Agitador-Mazzini.jpg	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:51	123282/123282	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jan%202022%2000:46:18%20GMT	https://ctlcompany.com/wp-content/uploads/2022/01/AnalizadorParticulas.jpg	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2022/01/AnalizadorParticulas.jpg	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:52	145234/145234	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:49%20GMT	https://ctlcompany.com/producto/agitador-mazzini/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/producto/agitador-mazzini/index.html	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:52	144723/144723	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:50%20GMT	https://ctlcompany.com/producto/analizador-de-particulas/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/producto/analizador-de-particulas/index.html	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:52	1093036/1093036	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jan%202022%2001:22:24%20GMT	https://ctlcompany.com/wp-content/uploads/2022/01/Imagen5.png	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2022/01/Imagen5.png	(from https://ctlcompany.com/categoria-producto/bancos-didacticos/)
11:29:52	27913/27913	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jan%202022%2000:41:09%20GMT	https://ctlcompany.com/wp-content/uploads/2022/01/Autoclave.jpg	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2022/01/Autoclave.jpg	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:53	13893/13893	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20May%202022%2001:02:24%20GMT	https://ctlcompany.com/wp-content/uploads/2022/03/balanza.jpg	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2022/03/balanza.jpg	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:53	144880/144880	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:52%20GMT	https://ctlcompany.com/producto/autoclave-esterilizador/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/producto/autoclave-esterilizador/index.html	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:54	144757/144757	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:53%20GMT	https://ctlcompany.com/producto/balanza-analitica/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/producto/balanza-analitica/index.html	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:54	144631/144631	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:53%20GMT	https://ctlcompany.com/producto/bureta-digital/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/producto/bureta-digital/index.html	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:54	109063/109063	---M--	200	added ('OK')	image/png	date:Sun,%2029%20May%202022%2001:02:46%20GMT	https://ctlcompany.com/wp-content/uploads/2022/03/bureta-digital.png	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2022/03/bureta-digital.png	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:55	145052/145052	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:54%20GMT	https://ctlcompany.com/producto/camara-climatica-3906/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/producto/camara-climatica-3906/index.html	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:55	144837/144837	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:29:54%20GMT	https://ctlcompany.com/producto/camara-de-niebla-salina/	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/producto/camara-de-niebla-salina/index.html	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
11:29:55	167918/167918	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jan%202022%2000:37:30%20GMT	https://ctlcompany.com/wp-content/uploads/2022/01/CamaraAscot.jpg	C:/Users/LENOVO/Documents/ctlcompany/ctlFullWebPage/ctlcompany.com/wp-content/uploads/2022/01/CamaraAscot.jpg	(from https://ctlcompany.com/categoria-producto/equipos-e-insumos-de-laboratorio/)
